name,rating,title,text,date,review_url
MM,1,5 NEGATIV-Sterne sind eine gerechte Bewertung!,"Ein Stern ist in der Bewertung noch zu viel. Eigentlich müssten es 5 NEGATIV-Sterne sein, da das Auftreten der ÖRAG höflich gesagt, grottenschlecht ist.Schadenfälle werden z.B.+ 2 x abgelehnt, obwohl es klar definierte Hinweisegab, dass bereits in einem gleichlaufenden Fallgeleistet wurde. SCHRIFTLICHE LÜGEN auf Papiervon der ÖRAG. Angeblich wurde ordentlich geprüft.+ Fasst man dann mit Hilfe des Ombudsmanns inBerlin nach, wird erst eine Teildeckung erteilt. Nacheinem weiteren Nachfassen über den Ombudsmannfällt das LÜGENKONSTRUKT der ÖRAG zusammenund es gibt endlich nach mehreren Monaten (!!!)eine Volldeckung für den RS-Fall.+ Lügen am Telefon über die Erreichbarkeit derSchadensachbearbeiter (m/w/d) sind tägliches Brotder ÖRAG. Man landet in einer großenTelefonzentrale mit unkompetenten ""Telefonisten""mit vermeintlich geringer Ausbildung, aber vielBlabla.Fazit:Finger weg von dieser Versicherung. Suchen Sie sicheinen besseren Vertragspartner als die ÖRAG!!!",1. Januar 2024,https://de.trustpilot.com/reviews/661f8b3a7d45acc0d5f1f8d6
Mokhtar Al-Shubei,5,Vieles Online,Schnelle Rückmeldung. Modernes Portal auch für nicht registrierten Kunden. Und Wertvolle Ratgeberseiten und sogar online Rechtservices,9. April 2024,https://de.trustpilot.com/reviews/6615006fdca2bfb61689a571
Daniel Denzler,5,Tolle Abwicklung,"Tolle Abwicklung, guter Service!",1. April 2024,https://de.trustpilot.com/reviews/660faf5b6bd6d79141fa834c
Andy L.,1,Fragwürdige Leistungsablehnung,"Trotz klarer Rechtslage und durch Anwalt klar bestätigter Erfolgsaussichten erteilte die ÖRAG uns in einem Verwaltungsverfahren unserer Kinder betreffend keinen Rechtsschutz, so dass wir nach mehrfachem Hin und Her ein Verfahren beim zuständigen Ombudsmann einleiten mussten.Betrachtet man die zahlreichen negativen Bewertungen über verschiedene etablierte Bewertungsportale hinweg, welche mit oft ähnlich gelagerten Konstellationen aufwarten, könnte man mutmaßen, dass hier methodisch gehandelt wird und das eigentliche Geschäftsmodell der reine Beitragseinzug ist.",31. März 2024,https://de.trustpilot.com/reviews/660d96625870700e418f7c7b
Thomas Unnasch,5,Rundum zufrieden,"Mit wurde direkt am Telefon geholfen.Toller Service, freundlich und fachlich sehr gut.",18. Januar 2024,https://de.trustpilot.com/reviews/6603ea3670e6dea5830410c2
Sven Heizmann,1,Absolut nicht zu empfehlen,Absolut nicht zu empfehlen. Nach über 10 Jahren kam es kürzlich zum ersten Schadensfall (Berufsrechtschutz). Die Versicherung übernimmt nicht einmal 50% der Kosten. Da kann ich mir die Versicherung auch direkt schenken. Kündigung ist raus.,25. März 2024,https://de.trustpilot.com/reviews/6602ebd84aae5af846faa2ed
Natalie König,5,Freundliche Beratung und schnelle…,Freundliche Beratung und schnelle Unterstützung!,21. März 2024,https://de.trustpilot.com/reviews/65fbfc04b13bd29bfcd9438d
M. Sch.,1,Diese RSV setzt sich über aktuelle BGH…,"Diese RSV setzt sich über aktuelle BGH Urteile hinweg. Zwar hat das BGH 2019 die Vorvertraglichkeit eindeutig zugunsten des VN geändert, aber das interessiert die ÖRAG nicht im geringsten. Jetzt muss man sich einen Anwalt nehmen und über diesen, die Kostenübernahme einklagen, damit man sich einen Anwalt nehmen kann. Absolut unglaubliches Verhalten und ziemlich arrogant.Zu der telefonischen Beratung kann ich nur sagen, daß die Dame sehr freundlich zu mir war.",14. Februar 2024,https://de.trustpilot.com/reviews/65e9ee92cde697a520e8e5d2
Markus E.,5,mir wurde immer alles zugesagt.,,1. März 2024,https://de.trustpilot.com/reviews/65e20a511108d2265c22ea0b
Almuth-Bianca Schneider-Matson,1,Ich kann meinen Vorrednern nur…,"Ich kann meinen Vorrednern nur beipflichten. Eine der schlechtesten RS Versicherungen überhaupt.Falschberatung, horrende Jahressumme. Alles beim Anwalt. Mir reichts. Nur kassieren,  null Kommunikation möglich, keinerlei Übernahme der Fälle. Unglaublich alles! Finger weg davon. Bringt kein Glück, sondern nur Verdruss. Bei mir ist Feierabend!!!!",1. Februar 2024,https://de.trustpilot.com/reviews/65cbd6de849229f2e21e715f
Peter Pau,1,"Warum ÖRAG, da muss es auch etwas anders geben.",Ich hatte in den letzten 5 Jahren keine so schlechte Rechtsschutzversicherung wie ÖRAG. Auf Rechtsschutzzusagen wartet nan schon mal 14 Tagen. Man biegt sich den Rechtsschutzvertrag so hin das es für die Versicherung außerordentlich günstig abläuft. Der Versicherungsnehmer bleibt im Regen stehen. Ich bin einfach fassungslos. Wenn man telefonisch nach 14 Tagen nach einer Entscheidung anfragt wird man unfreundlich abgewiesen. Bei dieser Versicherung versucht es man nur einmal. Die Bewertungen meiner Vorgänger sind ja so ähnlich.Bitte sehen sie von ihren Standardisierten Beileidsbekundungen ab. Sie bekommen bei Google nicht jede negative Meinung gelöscht.,4. Februar 2024,https://de.trustpilot.com/reviews/65bfc8909d930e5b0f65b054
Kerstin Vogt,1,"Nie wieder,","Nie wieder,Email Anfragen bleiben einfach unbeantwortet.Mittlerweile 4 Emails geschrieben,  bis heute keine Antwort erhalten.Es gibt auch Menschen,  welche immer erst nach 18 Uhr nach Hause kommen.  Anrufen ist dann nicht mehr möglich.Kündigung geht morgen raus. Leider bin ich noch eine Weile an den Vertrag  gebunden.Echt irre, dass man wegen einer Rechtschutzversicherung einen Anwalt benötigt und diesen dann selbst zahlen muss!!!Jetzt muss ich noch was hinzufügen.Versicherung endet diesen Monat. Am 3. Dezember erhielt ich ein Schreiben,  das angeblich 56 Euro offen sind. Email noch am selben Tag geschrieben wo die 56 Euro herkommen.  14 Tage später immer noch keine Antwort erhalten.  Also angerufen,  da sagte die Dame ""Beiträge von Oktober und November wären offen. Ich sagte nein, die sind überwiesen,  kann ich nachweisen anhand von Kontoauszügen. Sie leitete mich weiter, ging keiner ran. Also selber die Nummer probiert.  Alle Leitungen belegt ""wir rufen zurück "" darauf warte ich immer noch vergeblich.Es ist nach wie vor so, dass man auf Antworten warten kann bis man schwarz wird. Ein Stern ist hier viel zu viel.Erste Bewertung vom Januar,  jetzt haben wir Dezember",19. Januar 2024,https://de.trustpilot.com/reviews/65aae2c2bdd25182ab81824e
Michaela Weber,1,"Kundendienst nur ausgelegt, jeden Fall abzuwimmeln","Wir hatten eine Anfrage zu einer Schadensübernahme Rechtschutz, wobei es hier lediglich erstmal um ein erstes Beratungsgespräch beim Anwalt ging. Thema war eine Grenzbebauung des Nachbarn, vier Monate alt (eine Überdachung), unser Rechtschutz lief hier schon seit über zwei Jahren. Wird nicht von der Rechtschutz übernommen. Ich kann mich den anderen Bewertungen nur anschließen, Finger weg von dieser Versicherung. Die Dame am Telefon war auf unterster Stufe unfreundlich, nur darauf ausgelegt, alles abzuwimmeln. Woher die angeblichen Top Bewertungen und beste Kundenzufriedenheit von angeblichen Verbrauchertests kommen, bleibt mir ein Rätsel.",3. Januar 2024,https://de.trustpilot.com/reviews/65956f7f33b6100b5fb39b56
Kunde,1,Wollen nie einen Fall übernehmen,Wollen nie einen Fall übernehmen. Soll alles selbst zahlen.sind unfreundlich und genervtMan kann am Telefin nicht beraten werden soll vor Ort zum Anwalt und das klären. Dann kannste es selbst zahlen.Weil sie meinen dass wäre kein Fall den sie übernehmen.Also nützt diese Rechtsschutz nichts.Die Frage welcge RS ist gut? Wie komme ich aus Örag-Vrrtrag wieder raus ohne noch mehr Nachteile zu haben?Am Telefon bekommt man irgendeinen RechtsanwaltManche sind von Anfang an genervt erzählen immer im Kreis aber keine Chance meine Fragen zu stellenOder RA hat von der Thematik null Ahnung will aber Meine Nummer um Beratungsgebühren zu kassieren. Sagt ich soll noch mal anrufen und einen anderen fragen.Das kam schon häufiger vor.Immer wieder bekomme ich gesagt das geht am Telefon nicht ich soll vor Ort einen RA aufsuchenSo müsste ich dann jedesmal hohe Selbstbeteiligung zahlen nur weil meine Frage nicht beantwortet wirdSelten dass eine/r gut beraten am TelefonDas ist kein Fall sondern ein BeratungsgesprächWegen Wohngeld wollte mir auch keine am Telefon helfen ich soll Selbstbeteiligung zahlen und vor Ort klärenWohngeld das bedeutet doch dass mir Geld fehlt,28. Dezember 2023,https://de.trustpilot.com/reviews/658d475e018b923de6fd5dd2
Max,1,Unterirdischer Support!,"Ein Stern ist leider noch zu viel!Der Kundenservice am Telefon versichert mir, sich um mein Anliegen (siehe unten) zu kümmern (Klärung von Zahlungen und Korrektur von Rechnungen). 2 Wochen später kündige ich per Mail (23.10.23), da ich keine Rückmeldung erhalten habe, mit der Bitte, mir die Kündigung zu bestätigen. Die Kündigungsbestätigung kommt am 28.10.23 mit Kündigung zum 01.05.24 (passt soweit alles) sowie einer Nachfrage, was ich denn für ein Anliegen hätte, ich sollte es doch nochmals schriftlich schildern.Also mach ich das, ich schildere mein Anliegen schriftlich am 30.10.23. Außer einer automatischen Antwort, dass die Nachricht eingegangen ist, keine Rückmeldung.Am 23.11.23 hake ich nach. Außer einer automatischen Antwort, dass die Nachricht eingegangen ist, keine Rückmeldung.Heute, am 08.12.23 schicke ich nochmal eine Nachricht um nachzuhaken. Außer einer automatischen Antwort, dass die Nachricht eingegangen ist, .... naja ... schauen wir mal.Wie das ganze zustande gekommen ist? Man hat meine Zahlungen nicht korrekt verbucht und Geld von mir verlangt, welches ich bereits nachweislich überwiesen habe. Ich habe darum gebeten, mir korrekte Zahlungsaufforderungen zuzusenden damit ich korrekte Beiträge überweisen kann und es nicht ausartet in einem kompletten Chaos. Heute bin ich mitlerweile an dem Punkt, jeden Beitrag bis Ende der Vertragslaufzeit sofort auf einen Schlag zu zahlen und auf den üblichen Turnus zu verzichten, nur, damit ich dieses Chaos endlich los bin.OERAG möchte Geld von mir, kriegt es aber nicht hin korrekte Zahlungsaufforderungen zu senden und meine bereits gezahlten Beiträge korrekt zu verrechnen...",8. Dezember 2023,https://de.trustpilot.com/reviews/657305585d1a5705f232f6f5
Tom,1,Katastrophaler Verein,"Katastrophaler Verein, seit über zehn Jahren Kunde, viel eingezahlt. Wünschte einmal die Übernahme eines Beratungsgesprächs, einmal die Unterstützung in einem Gerichtsverfahren. Kein Fall wurde übernommen, immer Gründe die dagegen sprachen. Trotzdem wünschte man sich sehr, mich als Kunden zu halten. Einfach nur lächerlich, Kündigung meinerseits war selbstverständlich. Nicht empfehlenswert!!",8. September 2023,https://de.trustpilot.com/reviews/655f7f3e8b7ed1708487c90a
peter freialdenhoven,1,Enttäuschung,"Immer wenn ich eine Beratung hätte brauchen können wurde mir am Telefon gesagt dafür bin ich nicht versichert. Ein Beispiel:Ich hatte Probleme mit meinem PV Lieferant, es ging um den möglichen Rücktritt aus dem Vertrag.Erste Frage vom Rechtsschutz am Telefon "" Wieviel KW Peak die Anlage hat"". Ich fragte warum, Antwort war ich sei nur bis 9,9 kw Peak versichert.Eigentlich wollte ich nur wissen wie ich argumentieren soll.  Der 9,9 kw Vertrag ist der Gleiche wie der 11kw Vertrag. Ich war sehr enttäuscht da ich seit über 10 Jahren das erste mal ernsthaft Probleme hatte. Selbst mei Versicherungsverteter war völlg Ahnungslos. Ich finde es beschämend.",6. Juli 2023,https://de.trustpilot.com/reviews/655dea71412ee098b942d434
Wolfgang Kiessling,1,Keine Antwort ...,"Über das Online-Kontaktformular der ÖRAG-Website stellte ich eine Anfrage zu meiner Rechtsschutzversicherung.Als ich nach 3 Wochen noch kleine Antwort hatte, kündigte ich die Versicherung per Mail und bat um Zusendung einer Kündigungsbestätigung und der Angabe des Vertragsendes.Zwischenzeitlich sind wieder 3 Wochen vergangen und beide Antworten stehen noch aus.Die beiden Mitteilungen gingen bei der ÖRAG ein, da ich jeweils eine Bestätigungsmail über den Eingang erhielt.",14. November 2023,https://de.trustpilot.com/reviews/65535346401dea94002a2b31
HuK,1,ÖRAG keinesfalles empfehlenswert,"Was für eine tolle Rechtsschutzversicherung. Ich zahle fast 25 Jahre ein. Braucht man einmal diese Versicherung, dann findet diese eine Grund nicht zu bezahlen. Die sollten sich mal richtig schämen. Nicht empfehlenswert",14. November 2023,https://de.trustpilot.com/reviews/65533e07eb6406fd204baf92
Er Sin,1,Katastrophal,"Man bat mich per Mail um telefonische Kontaktaufnahme aber dies ist kaum möglich. Immerzu besetzt oder man fliegt aus der Leitung. Nach zahlreichen Versuchen bin ich durchgekommen, aber die Dame hat lediglich versucht Wege zu finden die Übernahme der Kosten abzuwehren. Nur das ist die Aufgabe des ""Services"". Das Abwehren der Schadensfälle. Am Ende steht man alleine da",6. November 2023,https://de.trustpilot.com/reviews/6548ffbc47dbc8c205746236
Vangerow Ralf,1,Sehr schlechter Service,"Sehr schlechter Service, Mails werden nicht beantwortet,auch telefonisch ist die Versicherung nicht zu erreichen.",6. November 2023,https://de.trustpilot.com/reviews/6548c168cf09eca34e366313
Zeynep Deren,1,Wird sich zeigen bei schneller Reaktion…,Wird sich zeigen bei schneller Reaktion werden die Sterne erhöht ansonsten nicht,26. Oktober 2023,https://de.trustpilot.com/reviews/653a584caabb01286ba11d1a
Cem Sahin,1,Service ganz schlecht,"wenn es um kassieren geht 1A. Umgekehrt, wenn Sie was zahlen müssen, unfähig emails zu lesen und zu beantworten.Warte seid Wochen auf Geld Eingang.Auf E-Mails keine Antwort!Vertrag wird nicht verlängert!",25. Oktober 2023,https://de.trustpilot.com/reviews/653a1c49835c4b20187319b3
M C,1,Finger weg,"Finger weg, absolut kein Versicherungsschutz im fall des Schadens. Kundenservice gleich 0. Der Anwalt am Telefon suchen sie sich einen Anwalt vor Ort. Auf gut deutsch ich hab keine Ahnung.",20. Oktober 2023,https://de.trustpilot.com/reviews/653232fbbe3e9e7fe9a727cc
Natter,1,Nicht zu empfehlen,"ÖRAG ist meiner Meinung nicht zu empfehlen.Sehr schlechte Telefonische Anwaltliche Erstberatung, man ist danach genau so schlau, als vor dem Telefongespräch.Viele schlechte Rezesionen werden gelöscht 🤔",2. Oktober 2023,https://de.trustpilot.com/reviews/652f28cb43fca548977c8038
Melanie Frischhut,5,Ich habe vor 3 Jahren und aktuell die…,Ich habe vor 3 Jahren und aktuell die Rechtsschutz in Anspruch nehmen müssen und bin beide Male gut beraten worden und bis auf die Selbstbeteiligung sind alle Kosten übernommen worden.Ich würde die Versicherung weiterempfehlen.,17. Oktober 2023,https://de.trustpilot.com/reviews/652e74430fec85ef15049f3b
Richard Loewenherz,1,War 6 Jahre bei der Örag…,"War 6 Jahre bei der Örag versichert.Dann brauchten wir Anwaltlichen beistand. Ergebnis, wir wurden ohne vorher mal mit uns zu reden fristlos gekündigt !Zum Dank ,bekommen wir jetzt bei keiner anderen Versicherung einen neuen Vertrag ! Also nehmt lieber eine andere Versicherung ?",14. Oktober 2023,https://de.trustpilot.com/reviews/652ac3901d3f12a34ea963bd
Arno Summkeller,1,Selbstzerstörerisch,"SelbstzerstörerischArrogant, extrem unfreundlich, inkompetent.Die alleinige  Orientierung auf Umsatz und Rendite ohne Kundenorientierung ist auf Dauer der Tod jedes Dienstleistungsunternehmens. Mir wurde nach 5 jähriger Beitragszahlung ohne auch nur die geringste Inanspruchnahme ein Ablehnungsbescheid mit fadenscheinigen Gründen zugesandt. Ich kann nur jedemInteressenten an der Örag raten niemals einen Vertrag bei dieser AG abzuschließen.Dieses Unternehmen hat von Kundenorientierung noch nie etwas gehört.",27. September 2023,https://de.trustpilot.com/reviews/65140894b14f592c80089a5d
Heiko Moser,5,Anruf nach dem Schaden an der Hotline,Anruf nach dem Schaden an der Hotline. Sofortige Zusage per Telefon und im Anschluss per Mail.TOP,11. September 2023,https://de.trustpilot.com/reviews/650ad49faee4b5553ecaff71
Wolfram,1,Sehr unprofessionell,"Sehr unprofessionell! Hatte die Versicherung bisher nur einmal konkret benötigt. Auch hier zahlten sie noch nicht einmal die vollständige Rechnung, trotz ausführlicher Erklärung des Anwalts.Der Kundenservice wirkt nicht besonders freundlich und eher leicht genervt, sobald man dort anruft.Nun habe ich endlich form-und fristgerecht gekündigt. Dies wurde mir jedoch bis jetzt trotz mehrfacher Aufforderung nicht bestätigt. Jetzt erhielt ich gerade eine neue Rechnung für den neuen Abrechnungszeitraum! Sofort musste ich jetzt schon wieder eine Mail schreiben, dass ich zudem auch mein Lastschriftmandat kündige, sowie erneute eine schriftliche Kündigungsbestätigung einfordere!",16. September 2023,https://de.trustpilot.com/reviews/6506ca0779c52e7ddffa512e
David Mainusch,1,Rechtschutzversicherung gekündigt nach…,"Rechtschutzversicherung gekündigt nach aufmachen von zwei Fällen beim Anwalt, bevor überhaupt klar werden konnte ob mit dem Selbsbehalt von 500€ die Fälle bezahlt gewesen wären. Einer der Fälle wurde auch gar nicht mehr verfolgt, kein Selbsbehalt bezahlt, keine Fordrungen vom Anwalt. Aber erstmal schnell kündigen. Wozu brauche ich eine solche Versicherung? Nur um zu zahlen und bloß kein Fall zu haben? Kann definitiv hiervon abraten bei dieser Gesellschaft was abzuschliessen. Nutzlose Gesellschaft.",18. Mai 2023,https://de.trustpilot.com/reviews/64f59f115d05f01e617ebb16
